paper_id,priority_score,reasons,in_top_n,has_any_section,has_primary_section,eligible_pdf,last_attempt_outcome,last_attempt_ts,retry_class,retry_priority,access_strategy,publication_year,title,source_url,doi,arxiv_id,openalex_id,s2_paper_id
01KRCY4M3VZ1MBY9EH11MN879M,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Scaling behavior of dissipative systems with imaginary gap closing,https://arxiv.org/pdf/2511.05220.pdf,10.1103/3ht3-ty3h,2511.05220,W4416271096,
01KRCY4MRYC494GM5FDQFA2GE7,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,"Optical gain in colloidal quantum dots is limited by biexciton absorption, not biexciton recombination",https://arxiv.org/pdf/2602.11428.pdf,,2602.11428,,93f38bfb0a374c98cd377cf5a39a740bfde322b9
01KRCY4MW5FT8YMQKN2AADSKAB,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,"Low-Energy, Octave-Spanning Supercontinuum Generation in Ta_2O_5 Waveguides: Towards Optical Coherence Metrology",https://arxiv.org/pdf/2602.11659.pdf,,2602.11659,,f7eaea771d8fea8028f5ea24622f8f92d92726b9
01KRCY4N8Y40EM44G28MSK8MWA,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Multipolar Decomposition of Magnetic Circular Dichroism in Arbitrarily Shaped Magneto-Dielectric Scatterers,https://arxiv.org/pdf/2510.20749.pdf,10.1364/OE.581544,2510.20749,W4416621806,
01KRCY4PCFGAAVZ82KSZGS2QZ6,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Quantum dynamics of microwave photons in synthetic frequency dimension,https://arxiv.org/pdf/2602.13736.pdf,,2602.13736,,2a1458df59ccea50d1424e66fa170fc4e6754184
01KRCY4QAK2CFEQVN4149HSF1E,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,"Systematic Design and Demonstration of Multipole, Coupled-Cavity Integrated Photonic Bandpass Filters with High FSR, High-Q Single-Mode Microresonators in Low-Loss Silicon Nitride Platform",https://arxiv.org/pdf/2602.15250.pdf,,2602.15250,,53df5a87d02c50e8c5c290b58059688a7acdde16
01KRCY4QC86HKWAC18CR8PCXGG,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Fractional optical skyrmions,https://arxiv.org/pdf/2602.15464.pdf,,2602.15464,,a5f31aa15ffedba7c0cfdc3e61dd4c595ad1ebfa
01KRCY4QKXX7ZGNE068B4Y378S,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Interference of photons from independent hot atoms,https://arxiv.org/pdf/2409.18651.pdf,10.1103/r5n8-pt1g,2409.18651,W4417283957,
01KRCY4R1NDHHQM08WZCKR53NG,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Chem-SIM: Super-resolution Chemical Imaging via Photothermal Modulation of Structured-Illumination Fluorescence,https://arxiv.org/pdf/2602.16079.pdf,,2602.16079,W7130617949,
01KRCY4RRZ3C83ZEDGFP1T38JW,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Quantum cascade laser roadmap,https://arxiv.org/pdf/2602.17042.pdf,,2602.17042,,c953a4c8cd82fce5d4a0baceb0d9de5695ab1f38
01KRCY4SNB4YZNPYHTPNCZ08CG,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Feedback-Driven Ground-State Search in Coupled Laser Arrays,https://arxiv.org/pdf/2602.18368.pdf,,2602.18368,,5052f863d3c0364056d9e63584dde0dcb3c30fd7
01KRCY4TMQP6KKS31BPXJ2WVDT,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Generalized diffusion theory for radiative transfer in fully anisotropic scattering media,https://arxiv.org/pdf/2602.18963.pdf,,2602.18963,,3a0754751f902c0bf374bbefdd83821fa384ce77
01KRCY4WKBKSKDQV9FDNHV5G35,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Symmetry-Broken Cavity Solitons and Collective Polarization Conformity in Fabry-Perot Kerr Resonators,https://arxiv.org/pdf/2602.21946.pdf,,2602.21946,,d9bbafdda88916369199dfcaaef8bdac5960cb78
01KRCY4WSQ1G8V1V71N9QA747X,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Purcell-enhanced Bright and Dark Exciton Emission from Perovskite Quantum Dots in Micro-ring Resonators,https://arxiv.org/pdf/2602.22106.pdf,,2602.22106,,34c474b544a52198fb5dc9060165e2fad9b6963b
01KRCY4X7YP9T1Z5JSBKZN1CAS,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Anomalous High-Energy Second Plateau in High Harmonic Generation from Fullerenes,https://arxiv.org/pdf/2602.22599.pdf,,2602.22599,,0da5d043cd39327982f14fd85e593778af722641
01KRCY4YZAA78WNJW1B3S9PEAT,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Task-Driven Lens Design,https://arxiv.org/pdf/2305.17185.pdf,10.1364/OE.588912,2305.17185,W7127594021,
01KRCY4Z5APKFR4JF0S1FXPABY,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Counter-propagating spontaneous parametric down-conversion source in lithium niobate on insulator,https://arxiv.org/pdf/2506.21396.pdf,10.1364/OPTICAQ.577154,2506.21396,W4414942605,
01KRCY4Z9WVFJ78M90GGWR4JW8,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Visible Imaging of Incoherent 1200-nm Light via Triplet--Triplet Annihilation Upconversion,https://arxiv.org/pdf/2510.15184.pdf,,2510.15184,,f65593c890cae08340e761877a749b385c021eeb
01KRCY4ZPKYTXAPESJ0GD4F37C,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Field-Programmable Mobile Magneto-Photonic Metaparticles for Active Light Manipulation and Steering,https://arxiv.org/pdf/2603.00310.pdf,,2603.00310,,692696cdda43b62ce0cc60d67f6978775038ce19
01KRCY50BHDP9ZS7NPFHHARN7J,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Engineering topology in waveguide arrays,https://arxiv.org/pdf/2603.01769.pdf,,2603.01769,,95d62bc46b3a562095e852d5f9398cd1e67b0236
01KRCY50CKCEWKWAASPVRZFYVN,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Mid-infrared germanium-on-silicon waveguide sensor for therapeutic drug monitoring of phenytoin,https://arxiv.org/pdf/2603.01862.pdf,,2603.01862,,12305b626817d0d5064b918731e5d9bac5ce8a01
01KRCY50PXMPBB0Q0HRQVP4W9C,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Metasurface-Based Dual-Basis Polarization Beam Splitter for efficient entanglement witnessing,https://arxiv.org/pdf/2510.03931.pdf,,2510.03931,,0dfdbad0bda2694b80b822b30f0c41d89e529062
01KRCY50XNF3927PSZBR6ZB43Q,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Depth-adapted adaptive optics for three-photon microscopy,https://arxiv.org/pdf/2603.00572.pdf,,2603.00572,,f2d503095586ab67824e642e14073dbc757d720e
01KRCY5DRDM6VDYAEXAQC876T1,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Geometric Amplification via Non-Hermitian Berry Phase,https://arxiv.org/pdf/2503.23197.pdf,,2503.23197,,36f2132180677de94bc82b8d46b3f7eb7f5ca135
01KRCY5E00EE2HDJC0RZ3V76B6,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Phase-Sensitive Nonlinear X-Ray Response in a Charge-Density-Wave Quantum Material,https://arxiv.org/pdf/2603.03795.pdf,,2603.03795,,bffba74db2ebc3cf5d75f06f84b19c235b6b3b47
01KRCY5EQE4C9D61RKWPRZK73N,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Determinations of angular stiffness in rotational optical tweezers,https://arxiv.org/pdf/2512.07414.pdf,10.1103/hhhb-s9ww,2512.07414,W7133315360,
01KRCY5EZWRD7HVFNCMCWVRD0T,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Thermodynamics of the ultrafast phase transition of vanadium dioxide,https://arxiv.org/pdf/2603.04600.pdf,,2603.04600,,81951324132cb774487a48b4ebc8f10fef1a4336
01KRCY5G92S4JGJ6BK3VYST22M,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Enhancement of Circular Dichroism in Chiral Dielectric Metasurfaces by Ion Beam Irradiation,https://arxiv.org/pdf/2603.06154.pdf,,2603.06154,,ffa8f865aab435f6408894b03d3833c6f3f935de
01KRCY5H8RPHG7H7X1YNAD91ZD,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Cavity enhanced UV combs generated by sum frequency mixing with near-IR chirped-pulse electro-optic combs for Rb atom sensing at 323 nm,https://arxiv.org/pdf/2603.06959.pdf,,2603.06959,,15af5b862e4c2e04c34f10092fef0c152a0e7c20
01KRCY5HSPWB03FJ13QN0R2MYA,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Second-harmonic generation holography with polarization multiplexing for label-free collagen characterization and imaging,https://arxiv.org/pdf/2603.07798.pdf,,2603.07798,,f2fbc0646241c9a1e71803a3e1b8fbf696578de6
01KRCY5J7X3R5ZJVRA5Y90867Z,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Stability analysis and quantum-limited noise properties of the Soliton-similariton fiber laser,https://arxiv.org/pdf/2603.08467.pdf,,2603.08467,,1c8127a1175fea4a093edd9ef5f5777b22b47885
01KRCY5K45ABJ36HDEZ7PJ6MYR,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Trifolium nanocavity metasurfaces on single-crystal Au(111) for depth-tunable optical-variable reflection,https://arxiv.org/pdf/2603.09279.pdf,,2603.09279,,3d0b723047364212a7dae21538aeff51deade17e
01KRCY5K8MG6403DSNGVE1K2HM,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Sensing Low-Frequency Field with Rydberg Atoms via Quantum Weak Measurement,https://arxiv.org/pdf/2603.09518.pdf,,2603.09518,,75c7cb66aaf7e6e433b8583ee1b0b48ea7726e52
01KRCY5KTCQD635VX87GEGB0ET,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Image Reconstruction from Readout-Multiplexed Single-Photon Detector Arrays,https://arxiv.org/pdf/2312.02971.pdf,10.1109/CVPR52734.2025.01065,2312.02971,W4413144358,
01KRCY5M1NCBPS46JY02G5NMH9,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Chiral cavities made from lattices of highly electromagnetically-chiral scatterers,https://arxiv.org/pdf/2507.10481.pdf,10.1103/bchn-b47c,2507.10481,W4414742173,
01KRCY5MK30P2CZJSQ93M0EDW6,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Topological robustness of orbital angular momentum entanglement in stochastic channels,https://arxiv.org/pdf/2603.10618.pdf,,2603.10618,,0a57130ba23a58e9787db023927f73ec5e017291
01KRCY5MSTE4801DKQC0KFSBN8,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Fast Programming of In-Plane Hyperbolic Phonon Polariton Optics Through van der Waals Crystals using the Phase-Change Material In3SbTe2,https://arxiv.org/pdf/2603.10900.pdf,,2603.10900,,a63a30a77a6c8b7ded94deb33757d88d65db7f87
01KRCY5N5KVCCX4WJFN3NJWXX3,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Photonic restricted Boltzmann machine for content generation tasks,https://arxiv.org/pdf/2508.20472.pdf,10.1103/k6f7-gtr7,2508.20472,W4414448419,
01KRCY5NFARXQ3T6RH9WSM0GWE,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Arbitrary Polarization Generation in Magneto-optical Metasurfaces Enabled by Bound States in the Continuum,https://arxiv.org/pdf/2603.10458.pdf,,2603.10458,,7135a0fe932bd27b83b2e5ac9c7c008d66a787ef
01KRCY5R06DHWQ8WFATTQFGJYS,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Efficient optical configurations for trapped-ion entangling gates,https://arxiv.org/pdf/2509.05271.pdf,10.1103/ly5s-tjk2,2509.05271,W7128698491,
01KRCY5R0YWG5CNARCCF9YQQNE,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,"Single-shot, spatially resolved spectropolarimetry with stress engineered optics",https://arxiv.org/pdf/2509.20477.pdf,10.1117/1.OE.64.11.114104,2509.20477,W4416157497,
01KRCY5R1QSY2C1723S8WF2B8J,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,"Single-shot, simultaneous spatially resolved polarimetry and wavefront sensing with stress engineered optics",https://arxiv.org/pdf/2509.25119.pdf,10.1117/1.OE.65.1.014104,2509.25119,W7125021393,
01KRCY5RE5Z5CKTGG8K0J6BXAA,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,AI assisted optimization of integrated waveguide polarizers containing 2D reduced graphene oxide,https://arxiv.org/pdf/2603.13658.pdf,10.1364/JOSAB.583661,2603.13658,W7133211087,
01KRCY5RGSNR3PZPHQWF22PT83,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Optical Resonances: From Eigenmodes to Scattering Features,https://arxiv.org/pdf/2603.13845.pdf,,2603.13845,W7139147508,
01KRCY5RSG9DC7G0CZ3J844X1Z,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Robust and Active Visible-Light Integrated Photonics on Thin-Film Lithium Tantalate for Underwater Optical Wireless Communications,https://arxiv.org/pdf/2603.14346.pdf,,2603.14346,W7139145151,
01KRCY5RZNRWSVTB2ZCYNQN5K1,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Broadband temporal localization and delocalized temporal edge states in time photonic crystals,https://arxiv.org/pdf/2603.15115.pdf,10.1103/kvmh-vk3k,2603.15115,W7135176457,
01KRCY5SJRA4AMN1MNXK15FACT,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Strong Coupling beyond the High-Q Limit and Linewidth Narrowing in a Multi-Exciton Planar Microcavity,https://arxiv.org/pdf/2510.22163.pdf,10.1103/8d5h-8m97,2510.22163,W7133232372,
01KRCY5SPDAWDPS5KTMG6D8395,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,"Near-optimal discrimination of displaced squeezed binary signals using displacement, inverse-squeezing, and photon-number-resolving detection",https://arxiv.org/pdf/2601.09073.pdf,10.1038/s41534-026-01256-5,2601.09073,W7161151882,
01KRCY5SZ5DWQGYNA895B165MF,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,A Route to Pure Optical Rotation in Self-Assembled Materials through Energetic Non-Degeneracy,https://arxiv.org/pdf/2603.15938.pdf,,2603.15938,,2ab4faa0d293ea681f5173fae6036540630cc9f6
01KRCY5T0279HW7PJ37S8GYA7X,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Simultaneous amplitude and phase spectroscopy using two-photon interference,https://arxiv.org/pdf/2603.15944.pdf,,2603.15944,,913f39fffbb2fb54a3e82c8083bbf4b0ed1076d9
01KRCY5T9NYB4WPC6G52FTWVAS,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Scattering Symmetries in Diffraction Gratings,https://arxiv.org/pdf/2603.16555.pdf,,2603.16555,W7139145239,
01KRCY5V1B1GSF3PZRQC35B59F,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,High-Capacity Urban Terrestrial Free-Space Optical Communication Links at km-Scale,https://arxiv.org/pdf/2603.17121.pdf,,2603.17121,,7deedfab789235a6f863ab8454ff5b66df175eb0
01KRCY5VSM98V4JW2Y7SW6TZD0,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Programming Quantum Measurements of Time inside a Complex Medium,https://arxiv.org/pdf/2601.14565.pdf,,2601.14565,,9193a01a32d7ac04a78a289f84cb2e5ae42bc016
01KRCY5W4HJVBVQAF2DJGMQJX0,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Asynchronous-spectral fusion fluorescence microscopy for microsecond-scale behavioral dynamics,https://arxiv.org/pdf/2603.18365.pdf,,2603.18365,,15b46333c33b341cc6e5d5233846c34206f3d49c
